"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.47984849778699e-34,0.36425157540478,0.754,0.732,9.24999117823057e-30,"0","HINT1"
4.48578072236373e-34,0.380326472999121,0.69,0.646,9.26224003553663e-30,"0","DAZAP2"
3.013420336462e-33,0.281623309769651,0.794,0.742,6.22211031072673e-29,"0","SLC2A3"
5.03551899628276e-33,0.82297289828833,0.352,0.268,1.03973396235246e-28,"0","TNFSF9"
6.73655329083722e-32,0.579410833113491,0.529,0.48,1.39096352349207e-27,"0","EIF2S3"
5.109183434731e-31,0.270229323278806,0.844,0.806,1.05494419560326e-26,"0","RPL36AL"
7.07606652569261e-31,0.328604870399702,0.754,0.726,1.46106621622501e-26,"0","CCNI"
1.11617822495556e-30,0.756656098249685,0.358,0.275,2.30468479888824e-26,"0","TNFRSF13B"
1.5302689094393e-30,0.378659631529917,0.702,0.69,3.15969924421027e-26,"0","ATP5MC2"
6.09577187267698e-30,0.283905634177335,0.889,0.867,1.25865497627034e-25,"0","KLF2"
9.48761805878934e-29,0.400563049432876,0.641,0.621,1.95900337677882e-24,"0","EIF3F"
3.00435644375874e-28,0.521668879960022,0.555,0.519,6.20339518507304e-24,"0","EIF3L"
3.46218414521685e-28,0.386716665753808,0.591,0.517,7.14871782304375e-24,"0","TUBA1A"
2.56260055390491e-27,0.301836911541673,0.741,0.716,5.29125762370287e-23,"0","IDS"
1.18072045805823e-26,0.468922952227229,0.572,0.531,2.43795160179864e-22,"0","RNASET2"
1.75960982888585e-26,0.512849719280648,0.556,0.53,3.63324237468351e-22,"0","EIF3E"
3.71319263606348e-25,0.357779388585218,0.692,0.675,7.66700015494386e-21,"0","SUMO2"
2.10300372624745e-24,0.636375114203921,0.4,0.34,4.34228209395574e-20,"0","KDM4B"
4.53795298861722e-24,0.63434971217626,0.359,0.284,9.36996533089685e-20,"0","LINC01857"
6.16834071533742e-24,0.556514286165675,0.558,0.557,1.27363899090287e-19,"0","CYCS"
1.34818950514328e-23,0.534139237202834,0.434,0.361,2.78374169021984e-19,"0","RILPL2"
2.01182405437054e-23,0.552046619601665,0.438,0.376,4.15401430746429e-19,"0","ARL4A"
2.64893121263023e-23,0.310846635653166,0.561,0.496,5.4695131678389e-19,"0","CHPT1"
1.05284455903866e-22,0.306370220856752,0.599,0.549,2.17391344550303e-18,"0","EML4"
2.96808233260936e-22,0.504532592585671,0.496,0.467,6.1284964003718e-18,"0","SNHG7"
4.61831383153696e-22,0.256257268433679,0.879,0.859,9.53589439935752e-18,"0","ZFP36"
6.4145715528894e-22,0.450440096562524,0.302,0.231,1.3244807342406e-17,"0","INPP5A"
8.72428605716036e-22,0.747427394654964,0.312,0.251,1.80139058508247e-17,"0","RGS19"
1.84716606843566e-21,0.483673216965383,0.549,0.54,3.81402849810595e-17,"0","UXT"
5.94818774847192e-21,0.41775480504095,0.566,0.531,1.22818180630448e-16,"0","NAP1L1"
1.09484458765818e-20,0.425637581634143,0.513,0.468,2.26063510459661e-16,"0","SKIL"
3.46112153207171e-20,0.427273131937319,0.543,0.513,7.14652373942166e-16,"0","UBXN1"
1.06154872310706e-18,0.406344718921401,0.486,0.44,2.19188580347145e-14,"0","PHF20"
1.76887864104495e-18,0.525908818651862,0.526,0.524,3.65238061802961e-14,"0","PLP2"
2.242016182383e-18,0.505288197301123,0.468,0.427,4.62931501338442e-14,"0","SLBP"
1.41479812385963e-17,0.268807120838408,0.687,0.689,2.92127516614536e-13,"0","RPS17"
1.56191241520911e-16,0.258761507993866,0.692,0.691,3.22503675492377e-12,"0","CHCHD2"
1.75816503312066e-16,0.283130667236516,0.705,0.714,3.63025916038754e-12,"0","ATP6V0C"
4.85463806128644e-16,0.328591243075227,0.631,0.643,1.00238566689442e-11,"0","CNBP"
1.18362392640154e-15,0.304290689888322,0.672,0.688,2.4439466832339e-11,"0","SRP14"
3.70978425056177e-15,0.351854383532938,0.566,0.573,7.65996252055995e-11,"0","PSME1"
4.30015041153079e-15,0.48854136539737,0.346,0.29,8.87895056972877e-11,"0","GRASP"
5.0480492340802e-15,0.378538319806019,0.429,0.379,1.04232120585288e-10,"0","KDM6B"
8.57063706042778e-15,0.530535529718916,0.439,0.419,1.76966514023713e-10,"0","NSA2"
1.33908279994484e-14,0.331989977610729,0.574,0.554,2.7649381653261e-10,"0","GPSM3"
1.50566353008784e-14,0.329775646005981,0.548,0.538,3.10889405692537e-10,"0","SNHG8"
1.52443671933703e-14,0.293317801131312,0.619,0.623,3.14765693808709e-10,"0","UQCRH"
5.09849420679973e-14,0.421136004766688,0.36,0.304,1.05273708382001e-09,"0","LDLRAD4"
1.09251147325111e-13,0.465409596509759,0.521,0.534,2.25581768996888e-09,"0","TOMM20"
1.21700754730682e-13,0.466289588054532,0.419,0.392,2.51287718367913e-09,"0","PRNP"
1.59376625863089e-13,0.318971832328091,0.533,0.503,3.29080857082107e-09,"0","CMTM6"
1.79691401921519e-13,0.373832706887426,0.508,0.486,3.71026806687552e-09,"0","TNFRSF13C"
2.35415440448995e-13,0.365700940003723,0.58,0.58,4.86085801439085e-09,"0","ZFP36L2"
4.62195792209024e-13,0.296183688450747,0.636,0.644,9.54341871753192e-09,"0","GPX4"
5.30458508723213e-13,0.407540911102164,0.5,0.47,1.09529072881169e-08,"0","IFITM2"
6.09853900955353e-13,0.382018167523134,0.539,0.559,1.25922633469261e-08,"0","ERP29"
8.15292839783058e-13,0.41148897046709,0.54,0.56,1.68341665558406e-08,"0","SNU13"
2.18565517371712e-12,0.519935198142386,0.443,0.442,4.5129408026911e-08,"0","ATP5PO"
2.21883876572937e-12,0.426360691633921,0.507,0.516,4.581458283478e-08,"0","HIGD2A"
2.48279973120546e-12,0.418964912959242,0.479,0.469,5.12648488499303e-08,"0","ST13"
2.73028924070976e-12,0.319878478191866,0.521,0.491,5.63750122421751e-08,"0","RBM38"
2.91968964668612e-12,0.265346574926094,0.627,0.625,6.0285751824775e-08,"0","SRRM1"
4.95778476545239e-12,0.334426912613954,0.583,0.597,1.02368339837061e-07,"0","TRIR"
1.3978765022117e-11,0.333682423676679,0.477,0.449,2.88633540176672e-07,"0","CNN2"
1.51191734111325e-11,0.373235257588546,0.441,0.41,3.12180692593064e-07,"0","RHOG"
2.20466812148799e-11,0.269408743235602,0.649,0.679,4.55219873724841e-07,"0","TMA7"
2.42429587819802e-11,0.25625872310413,0.668,0.682,5.00568612930328e-07,"0","SRSF5"
3.57043959124717e-11,0.370976449115037,0.492,0.48,7.37224366800716e-07,"0","SAMSN1"
4.86206350977453e-11,0.580396722555793,0.344,0.311,1.00391887349825e-06,"0","VPREB3"
5.02910086923336e-11,0.380775532584952,0.365,0.319,1.0384087474793e-06,"0","SPIB"
9.2057300131042e-11,0.258150435677774,0.579,0.578,1.90079913310576e-06,"0","LSM7"
2.43088090714714e-10,0.521524472246983,0.263,0.221,5.01928289707742e-06,"0","CD24"
2.76223462257233e-10,0.312880621868766,0.579,0.581,5.70346204868734e-06,"0","MYL12B"
8.88807237947312e-10,0.391945012665314,0.504,0.516,1.83520918491361e-05,"0","RBM3"
2.22732333297246e-09,0.490586123246275,0.427,0.425,4.59897721792153e-05,"0","RSL1D1"
2.7203503038358e-09,0.261963702025214,0.551,0.543,5.61697930736016e-05,"0","ZNF331"
1.51840836461601e-08,0.294597697638244,0.177,0.25,0.000313520959125914,"0","TMEM160"
2.61666264744501e-08,0.346414313649411,0.458,0.451,0.000540288503444445,"0","NR4A1"
3.28565576140354e-08,0.324735916540476,0.421,0.392,0.000678422201614604,"0","SYPL1"
6.8373985479084e-08,0.365547060856435,0.293,0.258,0.00141178605217213,"0","CXCR5"
2.07999262856573e-07,0.284543482792753,0.534,0.544,0.00429476877946251,"0","SNRPB"
2.29661612394584e-07,0.274166835237569,0.572,0.599,0.00474205297272337,"0","RBM8A"
3.453264308449e-07,0.576501116670155,0.347,0.344,0.0071303001440855,"0","CYSTM1"
9.73309806453904e-07,0.282007100099417,0.53,0.562,0.0200969008836602,"0","SSR2"
1.57298412636661e-06,0.259862060438185,0.551,0.576,0.0324789762412177,"0","RPL22L1"
1.71891061736143e-06,0.431789389659194,0.368,0.362,0.0354920664272788,"0","FBL"
2.46607214280276e-06,0.429700062081204,0.384,0.38,0.0509194576045914,"0","ATP1B3"
6.09172750359773e-06,0.32237345729964,0.449,0.454,0.125781989494286,"0","GNA13"
6.43881936284097e-06,0.420274894993086,0.319,0.305,0.13294874220394,"0","ANKRD13A"
6.80051957901909e-06,0.386110214440666,0.299,0.281,0.140417128267586,"0","AREG"
7.63318223880587e-06,0.274059655884623,0.453,0.456,0.157609946866864,"0","RNMT"
8.04968043685543e-06,0.425122142998096,0.376,0.374,0.166209801660191,"0","ALG13"
8.74745323780477e-06,0.354320350767061,0.384,0.375,0.180617414454193,"0","SEPTIN9"
1.05180675028148e-05,0.315161406493841,0.496,0.535,0.217177057798119,"0","KRT10"
1.70465810824889e-05,0.525113695443352,0.363,0.372,0.35197780619123,"0","LDHB"
1.88546736032186e-05,0.33142614536523,0.468,0.492,0.389311300559257,"0","C11orf58"
1.88690112842629e-05,0.317157497235491,0.272,0.248,0.389607344997461,"0","CD82"
2.28015350697318e-05,0.258538076848473,0.191,0.251,0.470806096119823,"0","VPS28"
2.74010124087479e-05,0.299085365173209,0.433,0.439,0.565776104215826,"0","CIB1"
4.51889426615561e-05,0.390449454761379,0.432,0.454,0.933061288075811,"0","C19orf53"
5.64308479056446e-05,0.385651365705907,0.273,0.252,1,"0","CDKN2D"
5.76940307848412e-05,0.336940017804985,0.432,0.445,1,"0","DNTTIP2"
6.99117403521905e-05,0.555937297936439,0.31,0.314,1,"0","SMARCB1"
7.1012324674271e-05,0.284592749495162,0.192,0.251,1,"0","EMC6"
7.26289535058961e-05,0.421404231870747,0.406,0.427,1,"0","RSL24D1"
7.96139105564828e-05,0.465783344216019,0.334,0.338,1,"0","NXT1"
8.65204149144696e-05,0.268184276564598,0.437,0.435,1,"0","MBP"
0.000113551558691242,0.349676982301381,0.42,0.433,1,"0","SNRPG"
0.000116701103241217,0.472596014441779,0.259,0.244,1,"0","RASSF2"
0.000240892736302598,0.549399094103402,0.287,0.284,1,"0","C7orf50"
0.000258808514927121,0.392644349103444,0.428,0.467,1,"0","SMDT1"
0.000274012104953832,0.257040945388383,0.277,0.257,1,"0","SPOCK2"
0.000505496825022891,0.318742571828109,0.351,0.353,1,"0","VPS37B"
0.00052327731472592,0.369422509780918,0.321,0.319,1,"0","PPP1CB"
0.000601598756996588,0.291074993753044,0.483,0.515,1,"0","XRCC6"
0.000644697591809181,0.262410340273359,0.477,0.504,1,"0","HNRNPA0"
0.000708674923433642,0.32807256047221,0.399,0.41,1,"0","CNPY3"
0.000734493604593091,0.462320516757584,0.302,0.303,1,"0","C9orf78"
0.000750909206523378,0.256605103032476,0.273,0.347,1,"0","UBE2M"
0.000773195183160717,0.259676578132496,0.277,0.258,1,"0","TGIF1"
0.000935258628626139,0.351560974265284,0.358,0.365,1,"0","SYF2"
0.00103736180033275,0.282115441365041,0.419,0.44,1,"0","CSRNP1"
0.00106847955275684,0.451121177669893,0.3,0.297,1,"0","IFITM1"
0.00115254430157905,0.2888152645001,0.5,0.545,1,"0","PGK1"
0.00120248177558894,0.27811354306215,0.459,0.488,1,"0","DDX6"
0.00122739622039752,0.303313643804157,0.41,0.426,1,"0","FYTTD1"
0.00138512740535216,0.335336453124665,0.287,0.277,1,"0","PKIG"
0.00190354895737609,0.372749270623972,0.371,0.393,1,"0","PHB2"
0.00270823720016322,0.37920987105811,0.324,0.331,1,"0","PHF1"
0.00278640758131442,0.505694232645561,0.335,0.359,1,"0","ALKBH7"
0.00296111015575681,0.295487383006103,0.425,0.445,1,"0","PRR13"
0.00315297498086634,0.372225211658026,0.433,0.479,1,"0","CHCHD10"
0.00376565410626755,0.280256780687514,0.254,0.317,1,"0","DCXR"
0.00389576706187354,0.327217850368477,0.357,0.364,1,"0","IDI1"
0.00427697670774108,0.53529886647967,0.26,0.261,1,"0","SVIP"
0.00435859708470819,0.335473746503373,0.374,0.388,1,"0","PEA15"
0.00494602117631207,0.271223031817283,0.211,0.261,1,"0","EFHD2"
0.00573231303114301,0.433430967301554,0.332,0.343,1,"0","MARCKS"
0.00603554732940142,0.265789327609669,0.272,0.262,1,"0","CYBB"
0.00788602120988312,0.357129032704218,0.412,0.448,1,"0","EMD"
3.38136344144781e-311,1.48418977980891,0.598,0.226,6.98183923390145e-307,"1","LINC01857"
5.24111833401361e-292,1.15291846757958,0.824,0.478,1.08218611360713e-287,"1","RGCC"
2.82556383318708e-247,1.02093626609708,0.726,0.379,5.83422420276469e-243,"1","SESN3"
3.58077255119344e-239,0.401225915958469,1,0.993,7.39357916370421e-235,"1","B2M"
2.26562815012939e-231,1.00982799791563,0.734,0.428,4.67806900438717e-227,"1","TCF4"
5.4822422633202e-223,1.59296069026533,0.285,0.067,1.13197338253036e-218,"1","ZNF804A"
1.86687331582933e-212,0.468536723434248,0.998,0.97,3.85472002252441e-208,"1","RPS8"
8.03567878345333e-210,1.3519359787107,0.311,0.084,1.65920695520744e-205,"1","TFEC"
2.57080626763323e-203,0.537664647501829,0.993,0.952,5.3082007814091e-199,"1","EZR"
7.45384742241794e-200,0.507966525236208,0.996,0.925,1.53907041578086e-195,"1","RPS29"
1.14413019211735e-189,1.42417813311643,0.423,0.166,2.36240002068391e-185,"1","HCST"
9.19474495134682e-188,0.482356030155498,0.996,0.937,1.89853093755409e-183,"1","RPL13A"
6.79354906678985e-186,0.487197149268396,0.993,0.932,1.40273201131077e-181,"1","HLA-A"
5.21543009390772e-183,0.413495052246406,1,0.976,1.07688200579007e-178,"1","HLA-B"
2.91456185091117e-180,0.457017330777562,0.999,0.967,6.01798730976138e-176,"1","RPS27"
2.55365396654923e-176,0.427529907469635,1,0.956,5.27278471013084e-172,"1","RPS28"
2.30574611198616e-172,0.447238586818352,0.992,0.926,4.76090457202903e-168,"1","RPL3"
3.72645119238189e-169,0.915139502407343,0.647,0.367,7.69437642203013e-165,"1","RGS2"
1.98695842840367e-164,0.539337331004611,0.972,0.839,4.10267176296791e-160,"1","CXCR4"
2.07983772263318e-164,0.52902516295547,0.968,0.822,4.29444892969299e-160,"1","RPL27A"
3.17831675164582e-161,0.456934423633678,0.99,0.911,6.56258842879828e-157,"1","RPL23A"
1.16785149462804e-159,0.412649468213822,0.999,0.96,2.41137976610797e-155,"1","RPL13"
5.63869491441034e-156,0.406475260596014,0.997,0.949,1.16427772592745e-151,"1","RPS14"
1.38442461281065e-155,1.54174323931732,0.265,0.08,2.85855994053143e-151,"1","IL2RA"
5.84159879983067e-153,0.398872680684391,0.996,0.96,1.20617332018904e-148,"1","JUND"
6.94973581530419e-152,1.23521610216243,0.396,0.166,1.43498145114401e-147,"1","COL9A3"
5.49329903956729e-147,0.415594118277963,0.997,0.932,1.13425638568985e-142,"1","RPS25"
1.14141010576739e-143,0.750044137634265,0.734,0.485,2.35678358638851e-139,"1","RESF1"
1.15986591798438e-143,0.55663131971961,0.958,0.85,2.39489114745415e-139,"1","KLF2"
7.5925064578143e-143,0.772850746019904,0.681,0.433,1.5677007334095e-138,"1","SAMSN1"
2.34574522680537e-142,0.450917759127455,0.976,0.878,4.84349474430772e-138,"1","SARAF"
4.28093046762773e-139,0.39036180620363,0.996,0.944,8.83926522955774e-135,"1","RPS7"
3.04514473332162e-138,0.407257002826573,0.985,0.895,6.28761484536248e-134,"1","RPL35"
7.53871568970367e-137,0.946751969161789,0.49,0.244,1.55659401561001e-132,"1","TNFRSF13B"
1.08729165325714e-134,0.393561409017731,0.995,0.922,2.24503980564535e-130,"1","RPL17"
6.77748005878135e-134,0.457705631824434,0.966,0.847,1.39941408253717e-129,"1","PFDN5"
2.04718002781815e-133,0.815216486798053,0.717,0.49,4.22701732143892e-129,"1","LITAF"
5.6270117023607e-133,0.382165456503316,0.998,0.945,1.16186537630344e-128,"1","RPS18"
1.73060580846962e-132,0.375253495054299,0.996,0.944,3.57335487332806e-128,"1","RPL14"
2.72927804360967e-131,0.394887217216777,0.995,0.934,5.63541330444525e-127,"1","RPS6"
1.80068917609436e-129,0.574629333555536,0.853,0.645,3.71806301079963e-125,"1","SRGN"
9.50525441439383e-125,1.48837151246035,0.305,0.124,1.96264493148404e-120,"1","CDK2AP1"
1.06716724865715e-124,0.38996270842785,0.992,0.913,2.20348693502729e-120,"1","RPL9"
4.13028914517003e-124,0.371870589210182,0.996,0.947,8.52822102694707e-120,"1","RPS3"
5.80213320293448e-124,0.504568041948325,0.924,0.776,1.19802446374191e-119,"1","RHOA"
9.8957473021408e-124,0.640746812177292,0.771,0.552,2.04327390294603e-119,"1","TCEA1"
2.47048566668771e-123,0.81253610759276,0.53,0.289,5.10105880457678e-119,"1","ARHGAP25"
4.02347156360742e-123,0.408926385474864,0.989,0.888,8.30766408453661e-119,"1","RPL38"
1.88732289359714e-122,0.376579568797447,0.996,0.959,3.89694431069937e-118,"1","RPS27A"
1.06588944749441e-121,0.372855823518664,0.992,0.924,2.20084853118646e-117,"1","RPL36"
1.59525206772657e-120,0.922972571682041,0.631,0.412,3.29387646944182e-116,"1","YWHAH"
2.17759730012308e-119,0.370749063569506,0.995,0.933,4.49630290529413e-115,"1","RPL26"
7.3338209566575e-119,0.3582437404893,0.998,0.954,1.51428735113064e-114,"1","RPS2"
1.08233060757091e-118,0.406237858230216,0.971,0.862,2.23479623851242e-114,"1","EEF1G"
1.68576899594472e-118,0.858679701506818,0.611,0.387,3.48077582282666e-114,"1","RHOB"
4.02409444563426e-118,0.434586830429721,0.962,0.827,8.30895021134562e-114,"1","RPS20"
1.96211222985161e-117,0.368001266379518,0.984,0.904,4.0513693321976e-113,"1","EEF1B2"
2.04626363953011e-117,0.60986366289411,0.717,0.443,4.22512516290178e-113,"1","COTL1"
3.04623943612291e-117,0.378165559045858,0.987,0.901,6.28987518770658e-113,"1","RPL37A"
5.45626381628408e-115,0.393986687996269,0.986,0.899,1.12660935278634e-110,"1","CD79A"
6.06563249478073e-115,0.343433560645971,0.996,0.947,1.25243179752232e-110,"1","RPS26"
8.8481917390887e-115,0.36085800383114,0.998,0.945,1.82697463028703e-110,"1","RPS19"
4.89326247721221e-114,0.529901490155937,0.865,0.659,1.01036083629478e-109,"1","SEPTIN7"
6.79780782136748e-112,0.36373331990893,0.99,0.908,1.40361135895596e-107,"1","RPS16"
2.95917768390762e-111,0.330031901190108,0.992,0.936,6.11011008173246e-107,"1","HLA-C"
3.68796322715796e-110,0.806459590176904,0.439,0.218,7.61490647143575e-106,"1","ARHGAP9"
2.74641610160805e-109,0.666853387453259,0.466,0.242,5.6707999666003e-105,"1","TNFSF9"
1.53244195067106e-108,0.337468132754127,0.997,0.945,3.1641861397456e-104,"1","RPS15"
8.36233666125127e-108,0.397333484525626,0.973,0.881,1.72665527381516e-103,"1","YWHAZ"
1.0022867712422e-107,0.317336929533695,0.999,0.98,2.06952172526089e-103,"1","RPL41"
1.21058130335953e-106,1.30505551202552,0.257,0.097,2.49960827517676e-102,"1","NCR3"
2.7447012486686e-106,0.346111895094769,0.996,0.948,5.66725913825092e-102,"1","RPLP2"
2.84566840507981e-106,0.389672666767815,0.96,0.845,5.8757361228088e-102,"1","RPL4"
3.03535742162472e-106,0.359529573663733,0.996,0.939,6.26740600417072e-102,"1","RPS21"
3.79603871276646e-106,0.454870943334009,0.64,0.383,7.83806073412018e-102,"1","PLEKHG1"
7.47762903681221e-106,0.386604132607417,0.979,0.906,1.54398084352099e-101,"1","KLF6"
3.61671307628254e-105,0.493688253508241,0.812,0.621,7.46778915990818e-101,"1","PTPN1"
5.7230240593208e-105,0.388484851717007,0.968,0.851,1.18169000776856e-100,"1","RPL31"
1.22562455320573e-104,0.811709413626407,0.595,0.379,2.53066957745918e-100,"1","FYTTD1"
1.44664059309425e-104,0.346666452837176,0.998,0.965,2.987023496621e-100,"1","RPS12"
1.68086692837405e-104,0.361174804325929,0.984,0.897,3.47065403370675e-100,"1","RPL36A"
3.9752104568994e-104,0.491182917718219,0.857,0.688,8.20801455140589e-100,"1","IDS"
5.32310429757168e-100,0.304106377608301,0.998,0.977,1.0991145753626e-95,"1","PTMA"
1.35838731908908e-99,0.311676378930347,0.996,0.946,2.80479813645513e-95,"1","RPL7A"
1.60768968967719e-99,0.322316254452091,0.994,0.93,3.31955767124547e-95,"1","RPL6"
2.84907065582452e-97,0.442496462898164,0.949,0.818,5.88276109014646e-93,"1","SAT1"
3.96498015590614e-97,0.338279069433228,0.987,0.907,8.18689102591501e-93,"1","RPS9"
1.25466666951713e-94,0.688100849952171,0.43,0.22,2.59063573921897e-90,"1","TGIF1"
2.82588727040056e-94,0.331781256641628,0.997,0.958,5.83489203592307e-90,"1","RPL19"
4.62777726875e-94,0.366126941891991,0.811,0.619,9.55543450451501e-90,"1","HIST1H4C"
7.26055713557292e-94,0.563365553973604,0.713,0.502,1.4991598373531e-89,"1","ZNF331"
1.50205829078129e-93,0.320033142097934,0.996,0.941,3.10144995880522e-89,"1","RPS24"
5.70676418613566e-93,0.371073407250454,0.976,0.89,1.17833266915329e-88,"1","TSC22D3"
2.86179697144112e-92,0.779775840346185,0.422,0.217,5.90903838663163e-88,"1","TRBC2"
9.09058467222476e-92,0.375158082927512,0.88,0.71,1.87702392312097e-87,"1","ARID5B"
1.68094835214377e-91,0.571926424157764,0.677,0.456,3.47082215750645e-87,"1","HIF1A"
5.24176550387259e-91,0.316236585407931,0.997,0.937,1.08231974123961e-86,"1","RPL35A"
8.12704373360727e-91,0.325836217090793,0.995,0.925,1.67807199011523e-86,"1","RPL21"
1.09105455290905e-90,0.868680535125888,0.267,0.11,2.2528094408466e-86,"1","APP"
5.47199941439576e-90,0.595256057963799,0.488,0.271,1.12985843908444e-85,"1","TGFBR2"
7.78940740786871e-90,0.307682545290499,0.993,0.923,1.60835684157673e-85,"1","RPS5"
2.49783333870571e-89,0.311449296854595,0.994,0.922,5.15752627775956e-85,"1","RPL5"
6.72383433029507e-89,0.316137885024271,0.986,0.912,1.38833731251933e-84,"1","RPL15"
1.41143348327386e-88,1.02566301724724,0.253,0.105,2.91432785626387e-84,"1","PTPN12"
5.19340791168365e-88,0.925549992644946,0.277,0.123,1.07233486560444e-83,"1","GAB2"
1.19131864203677e-87,0.322647954240349,1,0.985,2.45983473207752e-83,"1","EEF1A1"
1.43742879904646e-87,0.328206059918501,0.985,0.9,2.96800298427113e-83,"1","RPL10A"
2.49734038051797e-87,0.329839377712513,0.998,0.953,5.1565084176935e-83,"1","RPS23"
2.12416863707113e-86,0.467643505230877,0.773,0.551,4.38598340182446e-82,"1","TXNIP"
2.19783736669748e-86,0.812476765072486,0.511,0.334,4.53809459475696e-82,"1","TOMM5"
2.9092344836944e-86,0.313425302576314,0.998,0.965,6.00698736193219e-82,"1","RPL28"
5.18477688160837e-86,0.470265380641328,0.521,0.296,1.0705527305145e-81,"1","PARP15"
1.55875393273295e-85,0.766710999807935,0.553,0.365,3.21851512030699e-81,"1","S100A6"
2.24505262049807e-85,0.45029569798252,0.811,0.645,4.63558465080441e-81,"1","SRSF5"
5.19226306182959e-85,0.92204890327592,0.47,0.295,1.07209847700657e-80,"1","PPP1R14B"
1.5949822350724e-84,0.597257936095438,0.586,0.385,3.29331931897749e-80,"1","STAT3"
1.94497265036788e-84,0.637413376977086,0.445,0.263,4.01597952847961e-80,"1","ITPR2"
3.59023275092455e-84,0.529591162065415,0.555,0.333,7.41311258410901e-80,"1","RILPL2"
4.1967434364536e-84,0.396938035834462,0.849,0.665,8.66543584758939e-80,"1","STK4"
1.10742687310852e-83,0.335048750786683,0.999,0.96,2.28661500759447e-79,"1","RPL30"
1.19066272731524e-83,0.697823670144916,0.38,0.193,2.45848039936052e-79,"1","CD24"
1.50784680713502e-83,0.825190257512744,0.281,0.125,3.11340208737238e-79,"1","RNF144B"
1.77098515990875e-83,0.732714469367848,0.348,0.173,3.65673015817959e-79,"1","PTPN22"
5.49674969941803e-83,0.459972113283921,0.781,0.586,1.13496887793584e-78,"1","SRRM1"
8.01196729868869e-83,0.464114183247955,0.773,0.598,1.65431100783324e-78,"1","SKP1"
1.72599524488694e-82,0.382490013420759,0.891,0.745,3.56383498164256e-78,"1","RPL23"
5.38965986642016e-82,0.339690545719613,0.952,0.836,1.11285696921844e-77,"1","RPL27"
6.36154666888125e-82,0.330876899136762,0.994,0.874,1.3135321561906e-77,"1","CD37"
2.267147694259e-81,0.429072739285483,0.809,0.582,4.68120655910597e-77,"1","CD48"
2.42246133586589e-81,0.3662078834147,0.913,0.765,5.00189816629589e-77,"1","TOMM7"
2.54367454296607e-81,0.313449319756108,0.976,0.878,5.25217919631634e-77,"1","RPS11"
5.35889516596755e-81,0.282456795413711,0.996,0.948,1.10650467386898e-76,"1","RPS4X"
2.46440931190148e-80,0.447226940829152,0.813,0.645,5.08851234721417e-76,"1","SUMO2"
2.8374941762845e-80,0.59476670213638,0.595,0.396,5.85885797519224e-76,"1","SLBP"
1.04740863923746e-79,0.519832850352145,0.638,0.433,2.1626893582975e-75,"1","PAK2"
4.12320328989668e-79,0.292533946131635,0.997,0.953,8.51359015297867e-75,"1","RPS15A"
2.17349754595844e-78,0.667886340939518,0.471,0.281,4.48783773289498e-74,"1","UGCG"
3.46212049008465e-78,0.311718220770657,0.998,0.961,7.14858638792678e-74,"1","RPL34"
4.07440727619552e-78,0.34033261779079,0.815,0.614,8.41283614388852e-74,"1","NR4A2"
5.02446354533938e-78,0.5426479899701,0.637,0.437,1.03745123284168e-73,"1","IFITM2"
1.05884176897989e-77,0.301480754417413,0.984,0.903,2.18629648458967e-73,"1","RPSA"
2.46113642464752e-77,0.545727906499398,0.416,0.222,5.08175448961221e-73,"1","SPOCK2"
2.76034718506672e-77,0.4334420688769,0.638,0.399,5.69956486772576e-73,"1","DEK"
2.92262257591935e-77,0.542776581763554,0.474,0.274,6.03463109475827e-73,"1","CYFIP2"
3.8786078976997e-77,0.330704037719319,0.896,0.694,8.00854958717035e-73,"1","CD52"
4.04818272506715e-77,0.27986404031597,0.989,0.929,8.35868769071865e-73,"1","H3F3B"
1.7832049628954e-76,0.438883153171599,0.775,0.607,3.68196160738641e-72,"1","EIF4B"
7.50926448456682e-76,0.955253411058384,0.378,0.22,1.55051293077336e-71,"1","S100A4"
1.13322425356481e-75,0.441784382064472,0.634,0.401,2.33988143876062e-71,"1","FCMR"
1.24910226275031e-75,0.39558962795162,0.856,0.707,2.57914635212684e-71,"1","HINT1"
4.75878553973414e-75,0.377125755446784,0.813,0.639,9.82594038244306e-71,"1","DDX21"
1.88368045242381e-74,0.492288948081546,0.554,0.349,3.88942339816468e-70,"1","ARL4A"
3.81708319133096e-74,0.286889476195203,0.925,0.784,7.88151337346017e-70,"1","PFN1"
4.79452687895791e-74,0.54109178983273,0.507,0.321,9.89973909967229e-70,"1","GNG2"
1.36596242334594e-73,0.353481895983265,0.932,0.809,2.8204392117247e-69,"1","JUNB"
1.5211106192291e-73,0.428384810314287,0.787,0.612,3.14078920658424e-69,"1","SNRPD2"
1.67291200734526e-73,0.37884329286535,0.862,0.706,3.45422871276649e-69,"1","GRB2"
3.78083764399596e-73,0.463287875718853,0.727,0.544,7.80667356732286e-69,"1","MYL12B"
1.8593805712471e-72,0.38919833467149,0.623,0.394,3.83924900351102e-68,"1","RUBCNL"
2.55999260371601e-72,0.949040451834262,0.27,0.129,5.28587272815282e-68,"1","GNPTAB"
4.39085096654391e-72,0.367330239102077,0.83,0.682,9.06622907571986e-68,"1","ATP6V0C"
5.52080350217817e-72,0.297150446960892,0.996,0.959,1.13993550712975e-67,"1","RPL32"
3.03840475696477e-71,0.296947599854645,0.999,0.962,6.27369814218085e-67,"1","RPL11"
