"UMAP_1","UMAP_2","curve_order_value","Lineage","order"
-1.92578471332777,0.611903820960079,29,"Lineage_4",29
-1.80541822551374,0.615075772619159,30,"Lineage_4",30
-1.68503421994969,0.617499556919441,31,"Lineage_4",31
-1.56463559921877,0.619047520221505,32,"Lineage_4",32
-1.44423045219041,0.619933581821034,33,"Lineage_4",33
-1.32382289417617,0.620363394276768,34,"Lineage_4",34
-1.203414501614,0.620407832558132,35,"Lineage_4",35
-1.08300612178993,0.620186806720509,36,"Lineage_4",36
-0.962597709667279,0.619983990790914,37,"Lineage_4",37
-0.842189270558639,0.62013435039864,38,"Lineage_4",38
-0.72178497186373,0.621017486663429,39,"Lineage_4",39
-0.601393273207784,0.622886369437942,40,"Lineage_4",40
-0.481030890389349,0.626078744610343,41,"Lineage_4",41
-0.360746958387513,0.63155620263191,42,"Lineage_4",42
-0.240685428918701,0.640611343487804,43,"Lineage_4",43
-0.121066476849481,0.654057588032635,44,"Lineage_4",44
-0.0022466793947243,0.673091345312583,45,"Lineage_4",45
0.115200096636876,0.699221025826208,46,"Lineage_4",46
0.230056111498514,0.735364112223254,47,"Lineage_4",47
0.337051234562994,0.790395954348288,48,"Lineage_4",48
0.432565336580922,0.862895198440131,49,"Lineage_4",49
0.509648693710949,0.954073075705155,50,"Lineage_4",50
0.56574266786389,1.05990489661185,51,"Lineage_4",51
0.600587889333888,1.17459676454634,52,"Lineage_4",52
0.615382680387744,1.29375880713718,53,"Lineage_4",53
0.612647255466241,1.41389083979029,54,"Lineage_4",54
0.587423880976019,1.53114386298885,55,"Lineage_4",55
0.532646050554169,1.6380097794392,56,"Lineage_4",56
0.46774067773955,1.73941982396476,57,"Lineage_4",57
0.399762672151834,1.83880034297585,58,"Lineage_4",58
0.329811787189787,1.93680404511173,59,"Lineage_4",59
0.258261373923278,2.03364769137817,60,"Lineage_4",60
0.184832990856176,2.12907567157451,61,"Lineage_4",61
0.109463156904266,2.22297450372051,62,"Lineage_4",62
0.0320203525193632,2.31516550948663,63,"Lineage_4",63
-0.0467471938429465,2.40623296936171,64,"Lineage_4",64
-0.126854932646084,2.49611786356674,65,"Lineage_4",65
-0.2090762598774,2.58405121479156,66,"Lineage_4",66
-0.294591071071792,2.66879324853452,67,"Lineage_4",67
-0.383801796532211,2.74966120991653,68,"Lineage_4",68
-0.476924208306053,2.82599235211697,69,"Lineage_4",69
-0.573141612583166,2.89836251593524,70,"Lineage_4",70
-0.672160955811976,2.96683964974408,71,"Lineage_4",71
-0.773728469336847,3.03147351646499,72,"Lineage_4",72
-0.877496564592812,3.09251723469773,73,"Lineage_4",73
-0.983119256465861,3.1503109611633,74,"Lineage_4",74
-1.09026989378782,3.20521558440794,75,"Lineage_4",75
-1.19867735114759,3.25760540410629,76,"Lineage_4",76
-1.30809796620075,3.30784618296128,77,"Lineage_4",77
-1.41831498606407,3.35631954389678,78,"Lineage_4",78
-1.52915575023576,3.4033517314678,79,"Lineage_4",79
-1.64050630509381,3.44916583079193,80,"Lineage_4",80
-1.75228450537789,3.49392734050409,81,"Lineage_4",81
-1.8644293085181,3.53776282541011,82,"Lineage_4",82
-1.97690313203339,3.58074736309792,83,"Lineage_4",83
-2.08968890114135,3.62290666696482,84,"Lineage_4",84
-2.20342013102785,3.66235763746241,85,"Lineage_4",85
-2.31969123640092,3.69302295346329,86,"Lineage_4",86
-2.43783703949759,3.71625646492505,87,"Lineage_4",87
-2.55598284259426,3.73948997638681,88,"Lineage_4",88
-2.67412864569093,3.76272348784856,89,"Lineage_4",89
-2.79227444878759,3.78595699931032,90,"Lineage_4",90
-2.91042025188426,3.80919051077208,91,"Lineage_4",91
-3.02856605498093,3.83242402223384,92,"Lineage_4",92
-3.1467118580776,3.8556575336956,93,"Lineage_4",93
-3.26485766117427,3.87889104515735,94,"Lineage_4",94
-3.38300346427094,3.90212455661911,95,"Lineage_4",95
-3.50114926736761,3.92535806808087,96,"Lineage_4",96
-3.61929507046428,3.94859157954263,97,"Lineage_4",97
-3.73744087356095,3.97182509100439,98,"Lineage_4",98
-3.85558667665762,3.99505860246614,99,"Lineage_4",99
-3.97373247975428,4.0182921139279,100,"Lineage_4",100
-4.09187828285095,4.04152562538966,101,"Lineage_4",101
-4.21002408594762,4.06475913685142,102,"Lineage_4",102
-4.32816988904429,4.08799264831317,103,"Lineage_4",103
-4.44631569214096,4.11122615977493,104,"Lineage_4",104
-4.56446149523763,4.13445967123669,105,"Lineage_4",105
-4.6826072983343,4.15769318269845,106,"Lineage_4",106
-4.80075310143097,4.18092669416021,107,"Lineage_4",107
-4.91889890452764,4.20416020562196,108,"Lineage_4",108
-5.03704470762431,4.22739371708372,109,"Lineage_4",109
-5.15519051072097,4.25062722854548,110,"Lineage_4",110
-5.27333631381764,4.27386074000724,111,"Lineage_4",111
-5.39148211691431,4.297094251469,112,"Lineage_4",112
-5.50962792001098,4.32032776293075,113,"Lineage_4",113
-5.62777372310765,4.34356127439251,114,"Lineage_4",114
-5.74591952620432,4.36679478585427,115,"Lineage_4",115
-5.86406532930099,4.39002829731603,116,"Lineage_4",116
-5.98221113239766,4.41326180877778,117,"Lineage_4",117
-6.10035693549433,4.43649532023954,118,"Lineage_4",118
-6.218502738591,4.4597288317013,119,"Lineage_4",119
-6.33664854168767,4.48296234316306,120,"Lineage_4",120
-6.45479434478433,4.50619585462482,121,"Lineage_4",121
-6.572940147881,4.52942936608657,122,"Lineage_4",122
-6.69108595097767,4.55266287754833,123,"Lineage_4",123
-6.80923175407434,4.57589638901009,124,"Lineage_4",124
-6.92737755717101,4.59912990047185,125,"Lineage_4",125
-7.04552336026768,4.62236341193361,126,"Lineage_4",126
-7.16366916336435,4.64559692339536,127,"Lineage_4",127
-7.28181496646102,4.66883043485712,128,"Lineage_4",128
-7.39996076955769,4.69206394631888,129,"Lineage_4",129
-7.51810657265436,4.71529745778064,130,"Lineage_4",130
-7.63625237575102,4.73853096924239,131,"Lineage_4",131
-7.75439817884769,4.76176448070415,132,"Lineage_4",132
-7.87254398194436,4.78499799216591,133,"Lineage_4",133
-7.99068978504103,4.80823150362767,134,"Lineage_4",134
-8.1088355881377,4.83146501508943,135,"Lineage_4",135
-8.22698139123437,4.85469852655118,136,"Lineage_4",136
-8.34512719433104,4.87793203801294,137,"Lineage_4",137
-8.46327299742771,4.9011655494747,138,"Lineage_4",138
-8.58141880052438,4.92439906093646,139,"Lineage_4",139
-8.69956460362105,4.94763257239821,140,"Lineage_4",140
-8.81771040671772,4.97086608385997,141,"Lineage_4",141
-8.93685874980422,4.98808430090601,142,"Lineage_4",142
-9.05638050513056,5.00262961916986,143,"Lineage_4",143
-9.17606592694808,5.0157806491623,144,"Lineage_4",144
-9.29585636729676,5.02796575807842,145,"Lineage_4",145
-9.4156540219305,5.04007974345714,146,"Lineage_4",146
-9.53545598477535,5.05215105236204,147,"Lineage_4",147
-9.65526066727118,5.06419534131044,148,"Lineage_4",148
-9.77506534976702,5.07623963025885,149,"Lineage_4",149
-9.89487003226285,5.08828391920726,150,"Lineage_4",150
