"clone_subgroup_id","gex_annotation","N","mean_SHM","median_SHM","sd_SHM"
"230_1","IgD-ve Memory",1,0.0358208955223881,0.0358208955223881,NA
"231_1","IgD-ve Memory",1,0.0208955223880597,0.0208955223880597,NA
"232_1","NAIVE 1",1,0.0029585798816568,0.0029585798816568,NA
"233_1","IgD-ve Memory",1,0.0148367952522255,0.0148367952522255,NA
"234_1","IgD-ve Memory",1,0.0593471810089021,0.0593471810089021,NA
"235_1","Cell-Cycling",2,0.0148367952522255,0.0148367952522255,0
"236_1","ASC 2",1,0.0718562874251497,0.0718562874251497,NA
"237_1","ASC 2",1,0.0855457227138643,0.0855457227138643,NA
"238_1","IgD+ve Memory",1,0.0562130177514793,0.0562130177514793,NA
"239_1","NAIVE 2",1,0,0,NA
"23_1","IgD+ve Memory",1,0.0552325581395349,0.0552325581395349,NA
"240_1","IgD-ve Memory",1,0.0538922155688623,0.0538922155688623,NA
"241_1","ASC 2",1,0.0178041543026706,0.0178041543026706,NA
"242_1","NAIVE 1",1,0.0148367952522255,0.0148367952522255,NA
"243_1","Early-Activation",1,0.0204678362573099,0.0204678362573099,NA
"244_1","ASC 2",1,0.0146198830409357,0.0146198830409357,NA
"245_1","NAIVE 2",1,0,0,NA
"246_1","ASC 1",1,0,0,NA
"247_1","ASC 3",1,0.0323529411764706,0.0323529411764706,NA
"248_1","Cell-Cycling",1,0.0439882697947214,0.0439882697947214,NA
"249_1","NAIVE 2",1,0,0,NA
"24_1","IgD+ve Memory",1,0.0463768115942029,0.0463768115942029,NA
"250_1","ASC 2",1,0.017910447761194,0.017910447761194,NA
"251_1","ASC 2",1,0.0412979351032448,0.0412979351032448,NA
"252_1","Cell-Cycling",1,0.0357142857142857,0.0357142857142857,NA
"253_1","NAIVE 2",1,0,0,NA
"254_1","ASC 2",2,0.0029940119760479,0.0029940119760479,0
"255_1","ASC 1",1,0.0310734463276836,0.0310734463276836,NA
"255_1","ASC 2",5,0.0559322033898305,0.0677966101694915,0.017573255384176
"256_1","Cell-Cycling",1,0.00560224089635854,0.00560224089635854,NA
"257_1","NAIVE 1",1,0,0,NA
"258_1","ASC 2",1,0.0960960960960961,0.0960960960960961,NA
"258_1","ASC 3",2,0.118618618618619,0.118618618618619,0.00212344378734699
"259_1","NAIVE 2",1,0,0,NA
"25_1","ASC 3",1,0.0408163265306122,0.0408163265306122,NA
"25_1","DN2",1,0.0699708454810496,0.0699708454810496,NA
"260_1","NAIVE 1",1,0.0720461095100865,0.0720461095100865,NA
"261_1","ASC 2",1,0.0028735632183908,0.0028735632183908,NA
"262_1","ASC 2",2,0.0261627906976744,0.0261627906976744,0.0328886874970487
"263_1","Cell-Cycling",1,0.0373563218390805,0.0373563218390805,NA
"264_1","ASC 2",1,0.0144927536231884,0.0144927536231884,NA
"265_1","Early-Activation",1,0,0,NA
"266_1","NAIVE 2",1,0,0,NA
"267_1","ASC 2",2,0.0424929178470255,0.0424929178470255,0
"268_1","ASC 2",1,0.0465116279069767,0.0465116279069767,NA
"269_1","IgD-ve Memory",1,0.0555555555555556,0.0555555555555556,NA
"26_1","NAIVE 1",1,0.0806916426512968,0.0806916426512968,NA
"270_1","ASC 2",9,0.0683250414593698,0.0746268656716418,0.0240407152802977
"271_1","IgD+ve Memory",1,0.0442477876106195,0.0442477876106195,NA
"272_1","ASC 2",1,0.0626865671641791,0.0626865671641791,NA
"273_1","NAIVE 2",1,0,0,NA
"274_1","IgD-ve Memory",1,0.0515151515151515,0.0515151515151515,NA
"275_1","ASC 2",3,0.0175953079178886,0.00293255131964809,0.0253966394071683
"276_1","ASC 2",1,0.0884955752212389,0.0884955752212389,NA
"277_1","NAIVE 1",1,0.0495626822157434,0.0495626822157434,NA
"278_1","IgD-ve Memory",1,0.0527859237536657,0.0527859237536657,NA
"279_1","ASC 2",2,0.149462836509242,0.149462836509242,0.00264807962994855
"27_1","NAIVE 1",1,0.0346820809248555,0.0346820809248555,NA
"280_1","IgD-ve Memory",1,0.0297619047619048,0.0297619047619048,NA
"281_1","ASC 2",1,0.138972809667674,0.138972809667674,NA
"282_1","ASC 1",1,0.063953488372093,0.063953488372093,NA
"283_1","IgD+ve Memory",1,0.0352941176470588,0.0352941176470588,NA
"284_1","ASC 2",1,0.0460122699386503,0.0460122699386503,NA
"285_1","IgD+ve Memory",1,0.0305810397553517,0.0305810397553517,NA
"286_1","IgD-ve Memory",1,0.0486322188449848,0.0486322188449848,NA
"287_1","NAIVE 1",1,0.00291545189504373,0.00291545189504373,NA
"288_1","ASC 2",1,0.0529595015576324,0.0529595015576324,NA
"289_1","NAIVE 2",1,0,0,NA
"28_1","IgD+ve Memory",1,0.0117302052785924,0.0117302052785924,NA
"290_1","NAIVE 1",1,0.198813056379822,0.198813056379822,NA
"291_1","IgD+ve Memory",1,0.0237388724035608,0.0237388724035608,NA
"292_1","IgD+ve Memory",1,0.003003003003003,0.003003003003003,NA
"293_1","IgD-ve Memory",1,0.0476190476190476,0.0476190476190476,NA
"294_1","Early-Activation",1,0.0421686746987952,0.0421686746987952,NA
"295_1","ASC 2",1,0.0823170731707317,0.0823170731707317,NA
"296_1","ASC 2",1,0.0117994100294985,0.0117994100294985,NA
"297_1","IgD+ve Memory",2,0.110942249240122,0.110942249240122,0.00644778219926943
"298_1","IgD-ve Memory",1,0.0386904761904762,0.0386904761904762,NA
"299_1","NAIVE 1",1,0.064327485380117,0.064327485380117,NA
"29_1","IgD-ve Memory",1,0.0202312138728324,0.0202312138728324,NA
"2_1","ASC 2",1,0.00879765395894428,0.00879765395894428,NA
"300_1","ASC 2",1,0.029673590504451,0.029673590504451,NA
"301_1","NAIVE 2",1,0,0,NA
"302_1","ASC 3",1,0.023598820058997,0.023598820058997,NA
"303_1","ASC 2",1,0.0356083086053412,0.0356083086053412,NA
"304_1","ASC 2",1,0.0206489675516224,0.0206489675516224,NA
"305_1","ASC 2",1,0.0267857142857143,0.0267857142857143,NA
"306_1","Early-Activation",1,0.0351906158357771,0.0351906158357771,NA
"307_1","ASC 1",1,0.0238095238095238,0.0238095238095238,NA
"308_1","Cell-Cycling",1,0.0233918128654971,0.0233918128654971,NA
"309_1","ASC 2",1,0.0212121212121212,0.0212121212121212,NA
"30_1","IgD+ve Memory",1,0.0705882352941176,0.0705882352941176,NA
"310_1","ASC 2",1,0.018018018018018,0.018018018018018,NA
"311_1","IgD-ve Memory",1,0.110091743119266,0.110091743119266,NA
"312_1","ASC 2",1,0.00602409638554217,0.00602409638554217,NA
"313_1","ASC 3",1,0.056047197640118,0.056047197640118,NA
"314_1","IgD-ve Memory",1,0.0467836257309941,0.0467836257309941,NA
"315_1","ASC 2",1,0.0917431192660551,0.0917431192660551,NA
"315_1","Early-Activation",1,0.0917431192660551,0.0917431192660551,NA
"315_1","HSP+",1,0.0795107033639144,0.0795107033639144,NA
"315_1","IgD-ve Memory",1,0.0917431192660551,0.0917431192660551,NA
"316_1","ASC 2",1,0.0658682634730539,0.0658682634730539,NA
"317_1","ASC 2",3,0.0612244897959184,0.0612244897959184,0
"317_1","NAIVE 2",1,0.0612244897959184,0.0612244897959184,NA
"318_1","ASC 2",3,0.0621963070942663,0.0583090379008746,0.00673294774565162
"319_1","IgD-ve Memory",1,0.0613496932515337,0.0613496932515337,NA
"31_1","ASC 2",1,0.0381231671554252,0.0381231671554252,NA
"31_1","IgD-ve Memory",1,0.0381231671554252,0.0381231671554252,NA
"320_1","IgD+ve Memory",1,0.0604229607250755,0.0604229607250755,NA
"321_1","ASC 2",1,0,0,NA
"322_1","NAIVE 1",1,0.0558823529411765,0.0558823529411765,NA
"323_1","Cell-Cycling",1,0.0446428571428571,0.0446428571428571,NA
"323_1","Early-Activation",1,0.0623145400593472,0.0623145400593472,NA
"323_1","NAIVE 1",1,0.0919881305637982,0.0919881305637982,NA
"324_1","ASC 3",2,0.0204678362573099,0.0204678362573099,0
"325_1","NAIVE 1",1,0.0176470588235294,0.0176470588235294,NA
"326_1","NAIVE 2",1,0,0,NA
"327_1","NAIVE 1",1,0.0355029585798817,0.0355029585798817,NA
"328_1","NAIVE 2",1,0,0,NA
"329_1","ASC 2",1,0.0213414634146341,0.0213414634146341,NA
"32_1","IgD+ve Memory",3,0.0557184750733138,0.0586510263929619,0.00775880149872314
"32_1","IgD-ve Memory",1,0.0762463343108504,0.0762463343108504,NA
"32_2","IgD+ve Memory",1,0.0293255131964809,0.0293255131964809,NA
"330_1","ASC 2",1,0.105105105105105,0.105105105105105,NA
"331_1","ASC 2",1,0.0771513353115727,0.0771513353115727,NA
"332_1","ASC 2",1,0.106824925816024,0.106824925816024,NA
"333_1","ASC 2",2,0.0309734513274336,0.0309734513274336,0.00208586071146474
"334_1","NAIVE 1",1,0.0595238095238095,0.0595238095238095,NA
"335_1","ASC 2",1,0.0527859237536657,0.0527859237536657,NA
"336_1","Cell-Cycling",1,0,0,NA
"337_1","ASC 2",2,0.0652818991097923,0.0652818991097923,0.0377683147221301
"338_1","Early-Activation",1,0,0,NA
"339_1","Cell-Cycling",1,0.0357142857142857,0.0357142857142857,NA
"33_1","NAIVE 2",1,0.0028735632183908,0.0028735632183908,NA
"340_1","NAIVE 1",1,0,0,NA
"341_1","ASC 2",1,0.0237388724035608,0.0237388724035608,NA
"342_1","NAIVE 2",1,0,0,NA
"343_1","ASC 1",1,0.0325443786982249,0.0325443786982249,NA
"343_1","ASC 2",4,0.0303254437869822,0.0281065088757396,0.0128678386101577
"343_1","NAIVE 1",1,0.0355029585798817,0.0355029585798817,NA
"344_1","ASC 2",1,0,0,NA
"345_1","ASC 2",1,0.0557184750733138,0.0557184750733138,NA
"346_1","IgD-ve Memory",1,0.0328358208955224,0.0328358208955224,NA
"347_1","ASC 2",1,0.0869565217391304,0.0869565217391304,NA
"348_1","IgD-ve Memory",1,0.0208955223880597,0.0208955223880597,NA
"349_1","ASC 2",1,0.0384615384615385,0.0384615384615385,NA
"34_1","IgD-ve Memory",1,0.014792899408284,0.014792899408284,NA
"350_1","IgD-ve Memory",1,0.0379008746355685,0.0379008746355685,NA
"351_1","ASC 2",1,0.0498533724340176,0.0498533724340176,NA
"352_1","ASC 2",1,0.0741839762611276,0.0741839762611276,NA
"353_1","IgD-ve Memory",1,0.0207100591715976,0.0207100591715976,NA
"354_1","IgD-ve Memory",1,0.0682492581602374,0.0682492581602374,NA
"355_1","ASC 1",1,0.00879765395894428,0.00879765395894428,NA
"356_1","ASC 2",2,0.0175953079178886,0.0175953079178886,0
"357_1","ASC 2",1,0.0406976744186047,0.0406976744186047,NA
"358_1","ASC 2",1,0.0233918128654971,0.0233918128654971,NA
"359_1","ASC 2",1,0.00298507462686567,0.00298507462686567,NA
"35_1","NAIVE 2",1,0.00291545189504373,0.00291545189504373,NA
"360_1","NAIVE 2",1,0.024024024024024,0.024024024024024,NA
"361_1","Early-Activation",1,0.00591715976331361,0.00591715976331361,NA
"362_1","ASC 2",1,0.0263929618768328,0.0263929618768328,NA
"363_1","ASC 2",1,0.0203488372093023,0.0203488372093023,NA
"364_1","NAIVE 1",1,0.0712166172106825,0.0712166172106825,NA
"365_1","ASC 2",7,0.00294117647058824,0.00294117647058824,0
"366_1","IgD+ve Memory",1,0.0313390313390313,0.0313390313390313,NA
"367_1","ASC 2",2,0.0487106017191977,0.0487106017191977,0
"368_1","IgD-ve Memory",2,0.0292397660818713,0.0292397660818713,0
"369_1","IgD+ve Memory",1,0.0267062314540059,0.0267062314540059,NA
"36_1","NAIVE 1",1,0.0443786982248521,0.0443786982248521,NA
"370_1","HSP+",1,0.0141643059490085,0.0141643059490085,NA
"370_1","IgD+ve Memory",1,0.0028328611898017,0.0028328611898017,NA
"370_1","IgD-ve Memory",1,0.0453257790368272,0.0453257790368272,NA
"371_1","NAIVE 2",1,0,0,NA
"372_1","ASC 2",2,0.0428571428571429,0.0428571428571429,0
"373_1","ASC 2",1,0.127906976744186,0.127906976744186,NA
"374_1","ASC 2",1,0.0427350427350427,0.0427350427350427,NA
"375_1","IgD+ve Memory",1,0.0431034482758621,0.0431034482758621,NA
"376_1","ASC 2",1,0.00282485875706215,0.00282485875706215,NA
"377_1","ASC 2",1,0.00563380281690141,0.00563380281690141,NA
"378_1","Early-Activation",1,0.0481586402266289,0.0481586402266289,NA
"379_1","NAIVE 1",1,0.0591549295774648,0.0591549295774648,NA
"37_1","NAIVE 2",1,0.0494186046511628,0.0494186046511628,NA
"37_2","ASC 2",1,0.0145348837209302,0.0145348837209302,NA
"380_1","ASC 3",1,0.00294117647058824,0.00294117647058824,NA
"381_1","ASC 2",2,0.0959885386819484,0.0959885386819484,0.0182348453601115
"382_1","IgD-ve Memory",1,0.00561797752808989,0.00561797752808989,NA
"383_1","ASC 2",1,0.0114285714285714,0.0114285714285714,NA
"384_1","ASC 2",1,0.0201149425287356,0.0201149425287356,NA
"385_1","ASC 1",1,0.0198863636363636,0.0198863636363636,NA
"385_1","ASC 2",1,0.0198863636363636,0.0198863636363636,NA
"386_1","IgD+ve Memory",1,0.00291545189504373,0.00291545189504373,NA
"387_1","NAIVE 2",1,0,0,NA
"388_1","ASC 1",1,0.0893371757925072,0.0893371757925072,NA
"388_1","ASC 2",1,0.0893371757925072,0.0893371757925072,NA
"389_1","IgD+ve Memory",1,0.0173410404624277,0.0173410404624277,NA
"38_1","NAIVE 2",1,0.00288184438040346,0.00288184438040346,NA
"390_1","NAIVE 1",1,0.0495626822157434,0.0495626822157434,NA
"391_1","Early-Activation",1,0.0414201183431953,0.0414201183431953,NA
"392_1","NAIVE 2",1,0,0,NA
"393_1","IgD+ve Memory",1,0.0385756676557863,0.0385756676557863,NA
"393_2","DN2",1,0.0385756676557863,0.0385756676557863,NA
"394_1","ASC 2",3,0.0117647058823529,0.0117647058823529,0
"395_1","IgD+ve Memory",1,0.0558823529411765,0.0558823529411765,NA
"396_1","Cell-Cycling",1,0.0176991150442478,0.0176991150442478,NA
"397_1","IgD-ve Memory",1,0.0674846625766871,0.0674846625766871,NA
"398_1","IgD-ve Memory",1,0.0591715976331361,0.0591715976331361,NA
"399_1","IgD+ve Memory",1,0.0798816568047337,0.0798816568047337,NA
"399_1","IgD-ve Memory",1,0.0857988165680473,0.0857988165680473,NA
"39_1","ASC 2",1,0,0,NA
"3_1","ASC 3",1,0.0532544378698225,0.0532544378698225,NA
"400_1","ASC 2",1,0.0634005763688761,0.0634005763688761,NA
"401_1","Cell-Cycling",1,0,0,NA
"402_1","ASC 3",1,0.0697674418604651,0.0697674418604651,NA
"403_1","IgD+ve Memory",1,0.0930232558139535,0.0930232558139535,NA
"404_1","ASC 2",1,0.0949554896142433,0.0949554896142433,NA
"404_1","IgD+ve Memory",4,0.0756676557863502,0.0727002967359051,0.0194582745528249
"404_1","IgD-ve Memory",3,0.0781404549950544,0.0801186943620178,0.0238006120979544
"404_2","IgD+ve Memory",1,0.0623145400593472,0.0623145400593472,NA
"405_1","ASC 2",1,0.0340909090909091,0.0340909090909091,NA
"405_2","ASC 2",1,0.0596590909090909,0.0596590909090909,NA
"406_1","Cell-Cycling",1,0.0803571428571429,0.0803571428571429,NA
"407_1","ASC 2",1,0.0434782608695652,0.0434782608695652,NA
"408_1","NAIVE 2",1,0.00292397660818713,0.00292397660818713,NA
"409_1","ASC 2",1,0.133720930232558,0.133720930232558,NA
"40_1","ASC 2",1,0.0148809523809524,0.0148809523809524,NA
"410_1","NAIVE 1",1,0,0,NA
"411_1","IgD+ve Memory",1,0.0753623188405797,0.0753623188405797,NA
"412_1","IgD-ve Memory",1,0.00583090379008746,0.00583090379008746,NA
"413_1","ASC 3",1,0.00588235294117647,0.00588235294117647,NA
"413_1","Cell-Cycling",1,0.00588235294117647,0.00588235294117647,NA
"414_1","IgD+ve Memory",1,0.100303951367781,0.100303951367781,NA
"415_1","ASC 2",1,0.0699708454810496,0.0699708454810496,NA
"416_1","ASC 2",1,0,0,NA
"417_1","Early-Activation",1,0.0887573964497041,0.0887573964497041,NA
"417_2","IgD-ve Memory",1,0.0680473372781065,0.0680473372781065,NA
"418_1","ASC 2",1,0.0060790273556231,0.0060790273556231,NA
"419_1","NAIVE 1",1,0.103550295857988,0.103550295857988,NA
"41_1","IgD-ve Memory",1,0.0172910662824208,0.0172910662824208,NA
"420_1","IgD-ve Memory",1,0.0521472392638037,0.0521472392638037,NA
"421_1","ASC 2",1,0.0558823529411765,0.0558823529411765,NA
"421_2","NAIVE 1",1,0.0529411764705882,0.0529411764705882,NA
"422_1","NAIVE 2",1,0,0,NA
"423_1","IgD-ve Memory",1,0.0507462686567164,0.0507462686567164,NA
"424_1","ASC 2",1,0.131578947368421,0.131578947368421,NA
"425_1","ASC 2",2,0.0583832335329341,0.0583832335329341,0.00635125851365162
"426_1","NAIVE 2",1,0.00303951367781155,0.00303951367781155,NA
"427_1","ASC 1",1,0.0512048192771084,0.0512048192771084,NA
"428_1","ASC 2",1,0.00298507462686567,0.00298507462686567,NA
"429_1","IgD+ve Memory",1,0,0,NA
"42_1","Early-Activation",1,0.0266272189349112,0.0266272189349112,NA
"430_1","Cell-Cycling",1,0.0117647058823529,0.0117647058823529,NA
"431_1","NAIVE 1",1,0,0,NA
"432_1","IgD-ve Memory",1,0.092814371257485,0.092814371257485,NA
"433_1","ASC 2",1,0.0236686390532544,0.0236686390532544,NA
"434_1","NAIVE 2",1,0,0,NA
"435_1","ASC 1",1,0.0376811594202899,0.0376811594202899,NA
"436_1","IgD+ve Memory",1,0.0385756676557863,0.0385756676557863,NA
"437_1","ASC 2",1,0.0029673590504451,0.0029673590504451,NA
"438_1","ASC 2",2,0.032258064516129,0.032258064516129,0.0082945076972029
"438_1","IgD-ve Memory",1,0.0381231671554252,0.0381231671554252,NA
"439_1","IgD-ve Memory",1,0.0652818991097923,0.0652818991097923,NA
"43_1","Early-Activation",1,0.0204678362573099,0.0204678362573099,NA
"440_1","ASC 2",1,0.0146627565982405,0.0146627565982405,NA
"441_1","ASC 2",1,0.0333333333333333,0.0333333333333333,NA
"442_1","ASC 2",1,0.0208333333333333,0.0208333333333333,NA
"443_1","NAIVE 1",1,0.0479041916167665,0.0479041916167665,NA
"444_1","IgD+ve Memory",1,0.06158357771261,0.06158357771261,NA
"444_1","IgD-ve Memory",1,0.0850439882697947,0.0850439882697947,NA
"444_2","IgD+ve Memory",1,0.0879765395894428,0.0879765395894428,NA
"445_1","NAIVE 1",1,0.0417910447761194,0.0417910447761194,NA
"446_1","ASC 2",1,0.0176470588235294,0.0176470588235294,NA
"447_1","ASC 2",1,0.0906432748538012,0.0906432748538012,NA
"448_1","IgD+ve Memory",1,0.0477611940298507,0.0477611940298507,NA
"449_1","Cell-Cycling",1,0.0176470588235294,0.0176470588235294,NA
"44_1","NAIVE 2",1,0.00297619047619048,0.00297619047619048,NA
"450_1","NAIVE 1",1,0.0357142857142857,0.0357142857142857,NA
"451_1","ASC 1",1,0.0148367952522255,0.0148367952522255,NA
"452_1","NAIVE 1",1,0.00595238095238095,0.00595238095238095,NA
"453_1","ASC 2",1,0.0785498489425982,0.0785498489425982,NA
"454_1","IgD+ve Memory",1,0.0787878787878788,0.0787878787878788,NA
"455_1","NAIVE 1",1,0,0,NA
"456_1","ASC 2",1,0.0794117647058823,0.0794117647058823,NA
"457_1","NAIVE 1",1,0.0593471810089021,0.0593471810089021,NA
"458_1","ASC 3",1,0.0176470588235294,0.0176470588235294,NA
"459_1","ASC 2",1,0.0868263473053892,0.0868263473053892,NA
"45_1","IgD+ve Memory",1,0,0,NA
"460_1","ASC 2",1,0.0117647058823529,0.0117647058823529,NA
"461_1","ASC 1",1,0.0396341463414634,0.0396341463414634,NA
"462_1","NAIVE 2",1,0.00903614457831325,0.00903614457831325,NA
"463_1","IgD-ve Memory",1,0.0386904761904762,0.0386904761904762,NA
"464_1","IgD+ve Memory",1,0.0600600600600601,0.0600600600600601,NA
"464_2","Cell-Cycling",1,0.0600600600600601,0.0600600600600601,NA
"465_1","NAIVE 1",1,0.0029585798816568,0.0029585798816568,NA
"466_1","NAIVE 1",1,0,0,NA
"467_1","IgD+ve Memory",1,0.0936555891238671,0.0936555891238671,NA
"468_1","IgD-ve Memory",1,0.0868263473053892,0.0868263473053892,NA
"469_1","ASC 3",2,0.0324483775811209,0.0324483775811209,0
"46_1","ASC 2",1,0.0147058823529412,0.0147058823529412,NA
"46_1","NAIVE 1",1,0.0147058823529412,0.0147058823529412,NA
"470_1","ASC 2",1,0.00887573964497041,0.00887573964497041,NA
"471_1","ASC 1",1,0.00595238095238095,0.00595238095238095,NA
"471_1","ASC 2",3,0.00595238095238095,0.00595238095238095,0
"471_2","NAIVE 1",1,0.0327380952380952,0.0327380952380952,NA
"472_1","DN2",1,0.0178571428571429,0.0178571428571429,NA
"473_1","NAIVE 2",1,0,0,NA
"474_1","NAIVE 2",1,0,0,NA
"475_1","IgD-ve Memory",1,0,0,NA
"476_1","NAIVE 2",1,0,0,NA
"477_1","ASC 2",1,0.102639296187683,0.102639296187683,NA
"478_1","IgD-ve Memory",1,0.0326409495548961,0.0326409495548961,NA
"479_1","IgD+ve Memory",1,0,0,NA
"47_1","IgD+ve Memory",1,0.0269461077844311,0.0269461077844311,NA
"480_1","ASC 3",1,0.00882352941176471,0.00882352941176471,NA
"481_1","DN2",1,0.0825958702064897,0.0825958702064897,NA
"481_1","IgD+ve Memory",6,0.0825958702064897,0.0825958702064897,0
"481_2","NAIVE 1",1,0.0825958702064897,0.0825958702064897,NA
"481_3","IgD+ve Memory",1,0.0825958702064897,0.0825958702064897,NA
"482_1","IgD+ve Memory",1,0.079646017699115,0.079646017699115,NA
"483_1","ASC 2",1,0.0262390670553936,0.0262390670553936,NA
"484_1","NAIVE 1",1,0.0919881305637982,0.0919881305637982,NA
"485_1","DN2",1,0.0263157894736842,0.0263157894736842,NA
"486_1","ASC 2",1,0.0707964601769911,0.0707964601769911,NA
"487_1","ASC 2",3,0.0678642714570858,0.0658682634730539,0.00914685767456256
"488_1","NAIVE 1",1,0.0178041543026706,0.0178041543026706,NA
"489_1","ASC 2",1,0.0386904761904762,0.0386904761904762,NA
"48_1","NAIVE 1",1,0.00289017341040462,0.00289017341040462,NA
"490_1","IgD+ve Memory",1,0,0,NA
"491_1","IgD+ve Memory",1,0.00589970501474926,0.00589970501474926,NA
"492_1","NAIVE 2",1,0,0,NA
"493_1","IgD-ve Memory",1,0.0238095238095238,0.0238095238095238,NA
"494_1","IgD+ve Memory",1,0.0207715133531157,0.0207715133531157,NA
"495_1","ASC 2",1,0.0769230769230769,0.0769230769230769,NA
"496_1","ASC 2",2,0.112759643916914,0.112759643916914,0.00419647941357001
"497_1","ASC 2",1,0.0439882697947214,0.0439882697947214,NA
"498_1","ASC 2",1,0.0204678362573099,0.0204678362573099,NA
"499_1","NAIVE 2",1,0,0,NA
"49_1","IgD-ve Memory",1,0.0028735632183908,0.0028735632183908,NA
"4_1","ASC 1",1,0.00857142857142857,0.00857142857142857,NA
"500_1","IgD+ve Memory",1,0.048048048048048,0.048048048048048,NA
"500_2","IgD+ve Memory",1,0.024024024024024,0.024024024024024,NA
"501_1","ASC 1",1,0.0586510263929619,0.0586510263929619,NA
"501_1","ASC 2",7,0.0950984499371596,0.102639296187683,0.0114653809664047
"501_1","NAIVE 1",1,0.06158357771261,0.06158357771261,NA
"502_1","ASC 1",1,0.0515151515151515,0.0515151515151515,NA
"502_1","ASC 3",1,0.0363636363636364,0.0363636363636364,NA
"502_1","Cell-Cycling",2,0.0393939393939394,0.0393939393939394,0.0171419825742193
"502_1","IgD+ve Memory",9,0.0397306397306397,0.0363636363636364,0.00793749174015238
"502_2","IgD+ve Memory",1,0.0424242424242424,0.0424242424242424,NA
"503_1","ASC 2",1,0.0267857142857143,0.0267857142857143,NA
"504_1","ASC 2",1,0.0735294117647059,0.0735294117647059,NA
"505_1","IgD-ve Memory",1,0.0455927051671733,0.0455927051671733,NA
"506_1","Early-Activation",1,0.0412979351032448,0.0412979351032448,NA
"507_1","IgD+ve Memory",1,0,0,NA
"508_1","NAIVE 1",1,0,0,NA
"509_1","IgD-ve Memory",1,0.0029673590504451,0.0029673590504451,NA
"50_1","NAIVE 1",1,0,0,NA
"510_1","ASC 2",1,0.0816326530612245,0.0816326530612245,NA
"511_1","IgD-ve Memory",1,0.0591715976331361,0.0591715976331361,NA
"512_1","ASC 2",1,0.023598820058997,0.023598820058997,NA
"512_1","NAIVE 2",1,0.023598820058997,0.023598820058997,NA
"512_2","NAIVE 2",1,0.023598820058997,0.023598820058997,NA
"512_3","NAIVE 2",1,0.023598820058997,0.023598820058997,NA
"513_1","IgD+ve Memory",1,0.0672514619883041,0.0672514619883041,NA
"514_1","HSP+",1,0.045045045045045,0.045045045045045,NA
"514_1","IgD+ve Memory",11,0.064508502008502,0.0714285714285714,0.0238423539320383
"514_1","IgD-ve Memory",1,0.0960960960960961,0.0960960960960961,NA
"514_2","IgD-ve Memory",1,0.0810810810810811,0.0810810810810811,NA
"515_1","IgD+ve Memory",1,0.0121580547112462,0.0121580547112462,NA
"516_1","IgD+ve Memory",3,0.0527363184079602,0.0567164179104478,0.00959567239899796
"516_2","IgD+ve Memory",1,0.0477611940298507,0.0477611940298507,NA
"516_3","Cell-Cycling",1,0.0567164179104478,0.0567164179104478,NA
"517_1","ASC 2",1,0.03003003003003,0.03003003003003,NA
"518_1","Early-Activation",1,0.0240963855421687,0.0240963855421687,NA
"519_1","IgD+ve Memory",1,0.0976331360946746,0.0976331360946746,NA
"51_1","ASC 1",1,0.015015015015015,0.015015015015015,NA
"51_1","ASC 2",2,0.015015015015015,0.015015015015015,0
"520_1","ASC 2",1,0.0728862973760933,0.0728862973760933,NA
"520_1","NAIVE 1",2,0.0641399416909621,0.0641399416909621,0.0206153580520859
"521_1","NAIVE 2",1,0.00584795321637427,0.00584795321637427,NA
"522_1","ASC 2",1,0.0412979351032448,0.0412979351032448,NA
"523_1","ASC 2",1,0.0606060606060606,0.0606060606060606,NA
"524_1","IgD+ve Memory",1,0.0555555555555556,0.0555555555555556,NA
"525_1","ASC 2",1,0.0203488372093023,0.0203488372093023,NA
"526_1","ASC 1",3,0.0847953216374269,0.0847953216374269,0
"526_1","ASC 2",3,0.0721247563352826,0.0789473684210526,0.0171329394066734
"527_1","NAIVE 1",1,0,0,NA
"528_1","IgD-ve Memory",1,0.0739644970414201,0.0739644970414201,NA
"529_1","IgD-ve Memory",1,0.0652818991097923,0.0652818991097923,NA
"52_1","Cell-Cycling",1,0.0146198830409357,0.0146198830409357,NA
"530_1","ASC 2",1,0.0409356725146199,0.0409356725146199,NA
"531_1","ASC 2",2,0.0568513119533528,0.0568513119533528,0.00618460741562578
"532_1","ASC 2",1,0.0292397660818713,0.0292397660818713,NA
"533_1","ASC 1",1,0.0356083086053412,0.0356083086053412,NA
"534_1","ASC 2",1,0.054380664652568,0.054380664652568,NA
"535_1","ASC 3",1,0.0173913043478261,0.0173913043478261,NA
"536_1","ASC 1",1,0.0236686390532544,0.0236686390532544,NA
"537_1","ASC 2",1,0.0241691842900302,0.0241691842900302,NA
"538_1","ASC 2",1,0.0151057401812689,0.0151057401812689,NA
"539_1","ASC 2",1,0.0467836257309941,0.0467836257309941,NA
"53_1","ASC 2",3,0.0497076023391813,0.0497076023391813,0
"540_1","ASC 1",1,0.0385756676557863,0.0385756676557863,NA
"540_1","ASC 2",1,0.0474777448071217,0.0474777448071217,NA
"541_1","IgD+ve Memory",1,0,0,NA
"542_1","DN2",1,0.0150602409638554,0.0150602409638554,NA
"543_1","IgD-ve Memory",1,0.0119402985074627,0.0119402985074627,NA
"544_1","ASC 2",1,0.056047197640118,0.056047197640118,NA
"545_1","ASC 2",1,0.0208955223880597,0.0208955223880597,NA
"545_1","HSP+",1,0.0208955223880597,0.0208955223880597,NA
